family,genus,species,ref
Trichogrammatidae,Trichogramma,agriae,2
Trichogrammatidae,Trichogramma,agrotidis,2
Trichogrammatidae,Trichogramma,aldanense,1
Trichogrammatidae,Trichogramma,alloeovirilia,1
Trichogrammatidae,Trichogramma,alpha,2
Trichogrammatidae,Trichogramma,aomoriense,1
Trichogrammatidae,Trichogramma,arcanum,1
Trichogrammatidae,Trichogramma,artonae,1
Trichogrammatidae,Trichogramma,atopovirilia,10
Trichogrammatidae,Trichogramma,atropos,2
Trichogrammatidae,Trichogramma,aurosum,4
Trichogrammatidae,Trichogramma,australicum,3
Trichogrammatidae,Trichogramma,bactrianum,2
Trichogrammatidae,Trichogramma,ballmeri,1
Trichogrammatidae,Trichogramma,bellaunionense,2
Trichogrammatidae,Trichogramma,bennetti,3
Trichogrammatidae,Trichogramma,bertii,1
Trichogrammatidae,Trichogramma,bezdencovii,14
Trichogrammatidae,Trichogramma,bilingense,1
Trichogrammatidae,Trichogramma,bispinosum,1
Trichogrammatidae,Trichogramma,bistrae,1
Trichogrammatidae,Trichogramma,bourarachae,4
Trichogrammatidae,Trichogramma,bournieri,2
Trichogrammatidae,Trichogramma,brassicae,26
Trichogrammatidae,Trichogramma,brevicapillum,4
Trichogrammatidae,Trichogramma,breviciliata,1
Trichogrammatidae,Trichogramma,brevifringiata,1
Trichogrammatidae,Trichogramma,browningi,3
Trichogrammatidae,Trichogramma,bruni,6
Trichogrammatidae,Trichogramma,buesi,0
Trichogrammatidae,Trichogramma,buluti,2
Trichogrammatidae,Trichogramma,cacaeciae,15
Trichogrammatidae,Trichogramma,californicum,4
Trichogrammatidae,Trichogramma,canadense,1
Trichogrammatidae,Trichogramma,canariense,1
Trichogrammatidae,Trichogramma,carina,2
Trichogrammatidae,Trichogramma,carverae,2
Trichogrammatidae,Trichogramma,castrense,1
Trichogrammatidae,Trichogramma,cephalciae,2
Trichogrammatidae,Trichogramma,chilonis,7
Trichogrammatidae,Trichogramma,chilotraeae,2
Trichogrammatidae,Trichogramma,choui,1
Trichogrammatidae,Trichogramma,chusniddini,1
Trichogrammatidae,Trichogramma,closterae,4
Trichogrammatidae,Trichogramma,clotho,2
Trichogrammatidae,Trichogramma,colombiense,3
Trichogrammatidae,Trichogramma,convolvuli,1
Trichogrammatidae,Trichogramma,cordubense,3
Trichogrammatidae,Trichogramma,cultellus,1
Trichogrammatidae,Trichogramma,cuttackense,1
Trichogrammatidae,Trichogramma,danaidiphagum,1
Trichogrammatidae,Trichogramma,danausicida,2
Trichogrammatidae,Trichogramma,danubiense,2
Trichogrammatidae,Trichogramma,daumalae,0
Trichogrammatidae,Trichogramma,deion,5
Trichogrammatidae,Trichogramma,demoraesi,2
Trichogrammatidae,Trichogramma,dendrolimi,18
Trichogrammatidae,Trichogramma,dianae,1
Trichogrammatidae,Trichogramma,diazi,2
Trichogrammatidae,Trichogramma,dissimile,3
Trichogrammatidae,Trichogramma,distinctum,4
Trichogrammatidae,Trichogramma,drepanophorum,2
Trichogrammatidae,Trichogramma,elegantum,4
Trichogrammatidae,Trichogramma,embryophagum,10
Trichogrammatidae,Trichogramma,erebus,1
Trichogrammatidae,Trichogramma,erosicorne,4
Trichogrammatidae,Trichogramma,esalqueanum,1
Trichogrammatidae,Trichogramma,ethiopicum,3
Trichogrammatidae,Trichogramma,euproctidis,13
Trichogrammatidae,Trichogramma,evanescens,18
Trichogrammatidae,Trichogramma,exiguum,8
Trichogrammatidae,Trichogramma,falx,1
Trichogrammatidae,Trichogramma,fasciatum,8
Trichogrammatidae,Trichogramma,flandersi,4
Trichogrammatidae,Trichogramma,flavum,2
Trichogrammatidae,Trichogramma,forcipiforme,1
Trichogrammatidae,Trichogramma,fuentesi,3
Trichogrammatidae,Trichogramma,funestum,2
Trichogrammatidae,Trichogramma,funiculatum,3
Trichogrammatidae,Trichogramma,fuzhouense,1
Trichogrammatidae,Trichogramma,gabrielino,1
Trichogrammatidae,Trichogramma,galloi,4
Trichogrammatidae,Trichogramma,gicai,1
Trichogrammatidae,Trichogramma,gordhi,1
Trichogrammatidae,Trichogramma,guariquense,1
Trichogrammatidae,Trichogramma,hebbalensis,1
Trichogrammatidae,Trichogramma,hesperidis,3
Trichogrammatidae,Trichogramma,higai,1
Trichogrammatidae,Trichogramma,huberi,1
Trichogrammatidae,Trichogramma,infelix,1
Trichogrammatidae,Trichogramma,ingricum,1
Trichogrammatidae,Trichogramma,interius,2
Trichogrammatidae,Trichogramma,inyoense,2
Trichogrammatidae,Trichogramma,iracildae,1
Trichogrammatidae,Trichogramma,itsybitsi,1
Trichogrammatidae,Trichogramma,ivelae,2
Trichogrammatidae,Trichogramma,jalmirezi,3
Trichogrammatidae,Trichogramma,japonicum,13
Trichogrammatidae,Trichogramma,jaxarticum,1
Trichogrammatidae,Trichogramma,jezoense,5
Trichogrammatidae,Trichogramma,julianoi,2
Trichogrammatidae,Trichogramma,kalkae,1
Trichogrammatidae,Trichogramma,kankerense,1
Trichogrammatidae,Trichogramma,kashmiricum,2
Trichogrammatidae,Trichogramma,kaykai,2
Trichogrammatidae,Trichogramma,kilinceri,2
Trichogrammatidae,Trichogramma,koehleri,1
Trichogrammatidae,Trichogramma,kurosuae,3
Trichogrammatidae,Trichogramma,lachesis,2
Trichogrammatidae,Trichogramma,lacustre,6
Trichogrammatidae,Trichogramma,lasallei,6
Trichogrammatidae,Trichogramma,latipenne,1
Trichogrammatidae,Trichogramma,lenae,1
Trichogrammatidae,Trichogramma,leptoparameron,2
Trichogrammatidae,Trichogramma,leucaniae,2
Trichogrammatidae,Trichogramma,leviculum,1
Trichogrammatidae,Trichogramma,lingulatum,4
Trichogrammatidae,Trichogramma,longxishanense,1
Trichogrammatidae,Trichogramma,lopezandinense,1
Trichogrammatidae,Trichogramma,maltbyi,2
Trichogrammatidae,Trichogramma,mandelai,2
Trichogrammatidae,Trichogramma,manicobai,2
Trichogrammatidae,Trichogramma,manii,1
Trichogrammatidae,Trichogramma,maori,1
Trichogrammatidae,Trichogramma,marandobai,4
Trichogrammatidae,Trichogramma,margianum,1
Trichogrammatidae,Trichogramma,marthae,3
Trichogrammatidae,Trichogramma,marylandense,3
Trichogrammatidae,Trichogramma,maxacalii,8
Trichogrammatidae,Trichogramma,meteorum,3
Trichogrammatidae,Trichogramma,minutum,60
Trichogrammatidae,Trichogramma,mirabile,1
Trichogrammatidae,Trichogramma,mirum,1
Trichogrammatidae,Trichogramma,misiae,1
Trichogrammatidae,Trichogramma,mullensi,1
Trichogrammatidae,Trichogramma,mwanzai,1
Trichogrammatidae,Trichogramma,nemesis,2
Trichogrammatidae,Trichogramma,nerudai,1
Trichogrammatidae,Trichogramma,nestoris,1
Trichogrammatidae,Trichogramma,neuropterae,1
Trichogrammatidae,Trichogramma,niveiscapus,3
Trichogrammatidae,Trichogramma,nomlaki,3
Trichogrammatidae,Trichogramma,nubilale,4
Trichogrammatidae,Trichogramma,oatmani,3
Trichogrammatidae,Trichogramma,obscurum,1
Trichogrammatidae,Trichogramma,offella,2
Trichogrammatidae,Trichogramma,okinawae,1
Trichogrammatidae,Trichogramma,oleae,5
Trichogrammatidae,Trichogramma,ostriniae,7
Trichogrammatidae,Trichogramma,pallidiventris,2
Trichogrammatidae,Trichogramma,panamense,1
Trichogrammatidae,Trichogramma,pangi,1
Trichogrammatidae,Trichogramma,papilionidis,1
Trichogrammatidae,Trichogramma,papilionis,1
Trichogrammatidae,Trichogramma,parkeri,9
Trichogrammatidae,Trichogramma,parnarae,1
Trichogrammatidae,Trichogramma,parrai,1
Trichogrammatidae,Trichogramma,parvum,1
Trichogrammatidae,Trichogramma,pelovi,1
Trichogrammatidae,Trichogramma,perkinsi,12
Trichogrammatidae,Trichogramma,piceum,3
Trichogrammatidae,Trichogramma,pinneyi,1
Trichogrammatidae,Trichogramma,pintoi,0
Trichogrammatidae,Trichogramma,pintureaui,3
Trichogrammatidae,Trichogramma,plasseyense,4
Trichogrammatidae,Trichogramma,platneri,6
Trichogrammatidae,Trichogramma,pluto,1
Trichogrammatidae,Trichogramma,poliae,1
Trichogrammatidae,Trichogramma,polychrosis,1
Trichogrammatidae,Trichogramma,pratissolii,1
Trichogrammatidae,Trichogramma,pratti,2
Trichogrammatidae,Trichogramma,pretiosum,29
Trichogrammatidae,Trichogramma,primaevum,1
Trichogrammatidae,Trichogramma,principium,2
Trichogrammatidae,Trichogramma,psocopterae,1
Trichogrammatidae,Trichogramma,pusillum,1
Trichogrammatidae,Trichogramma,raoi,3
Trichogrammatidae,Trichogramma,retorridum,3
Trichogrammatidae,Trichogramma,rojasi,3
Trichogrammatidae,Trichogramma,rossicum,1
Trichogrammatidae,Trichogramma,sankarani,1
Trichogrammatidae,Trichogramma,santarosae,1
Trichogrammatidae,Trichogramma,sathon,2
Trichogrammatidae,Trichogramma,savalense,1
Trichogrammatidae,Trichogramma,sembeli,1
Trichogrammatidae,Trichogramma,semblidis,12
Trichogrammatidae,Trichogramma,semifumatum,5
Trichogrammatidae,Trichogramma,sericini,3
Trichogrammatidae,Trichogramma,shaanxiense,1
Trichogrammatidae,Trichogramma,shchepetilnikovae,1
Trichogrammatidae,Trichogramma,sibiricum,3
Trichogrammatidae,Trichogramma,siddiqi,2
Trichogrammatidae,Trichogramma,silvestre,3
Trichogrammatidae,Trichogramma,singularis,1
Trichogrammatidae,Trichogramma,sinuosum,1
Trichogrammatidae,Trichogramma,sogdianum,1
Trichogrammatidae,Trichogramma,sorokinae,1
Trichogrammatidae,Trichogramma,stampae,4
Trichogrammatidae,Trichogramma,sugonjaevi,2
Trichogrammatidae,Trichogramma,suorangelica,1
Trichogrammatidae,Trichogramma,taiwanense,1
Trichogrammatidae,Trichogramma,tajimaense,2
Trichogrammatidae,Trichogramma,talitzkii,2
Trichogrammatidae,Trichogramma,tenebrosum,1
Trichogrammatidae,Trichogramma,terani,1
Trichogrammatidae,Trichogramma,thalense,5
Trichogrammatidae,Trichogramma,tielingense,1
Trichogrammatidae,Trichogramma,trjapitzini,3
Trichogrammatidae,Trichogramma,tshumakovae,1
Trichogrammatidae,Trichogramma,tupiense,1
Trichogrammatidae,Trichogramma,turkeiense,2
Trichogrammatidae,Trichogramma,turkestanicum,11
Trichogrammatidae,Trichogramma,umerus,1
Trichogrammatidae,Trichogramma,urquijoi,1
Trichogrammatidae,Trichogramma,ussuricum,1
Trichogrammatidae,Trichogramma,valentinei,1
Trichogrammatidae,Trichogramma,vargasi,2
Trichogrammatidae,Trichogramma,viggianii,1
Trichogrammatidae,Trichogramma,yabui,1
Trichogrammatidae,Trichogramma,yawarae,3
Trichogrammatidae,Trichogramma,zahiri,1
Trichogrammatidae,Trichogramma,zeirapherae,1
Trichogrammatidae,Trichogramma,zeta,1
Trichogrammatidae,Trichogramma,zucchii,1

